Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Core Processor","Speed","Number of Cores","Power (Watts)","Cooling Type","Size / Dimension","Form Factor","Expansion Site/Bus","RAM Capacity/Installed","Storage Interface","Video Outputs","Ethernet","USB","RS-232 (422, 485)","Digital I/O Lines","Analog Input:Output","Watchdog Timer","Operating Temperature"
https://www.versalogic.com/Products/PDF/DS-Iguana.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_Iguana.jpg,1241-1015-ND,VL-EPIC-25SB,VersaLogic Corporation,SBC ATOM D525 1.8 GHZ MAX 4GB,4,0,"1305.00000","0","1","-","Iguana","Obsolete","Atom D525","1.8GHz","2","11.7W","Heat Sink","4.5"" x 6.5"" (115mm x 165mm)","EPIC","PC/104-Plus","4GB/0GB","SATA2 (2), mSATA, eUSB, CompactFlash","VGA, LVDS","GbE (2)","USB 2.0 (6)","4","16","8:4","Yes","0°C ~ 60°C"
https://versalogic.com/Products/PDF/DS-EPU-Condor.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-EPU-4460-SAP-08.JPG,1241-1408-ND,VL-EPU-4460-SAP-08,VersaLogic Corporation,HIGH PERFORMANCE INTEL CORE,2,0,"1386.01000","0","1","-","Condor","Active","Intel Core i3","2.3GHz","2","14.6W","Heat plate","3.74"" x 3.74"" (95mm x 95mm)","-","-","8GB/8GB","SATA, Mini PCIe/mSATA","LVDS, Mini Display Port","10/100/1000Mbps (2)","USB 2.0 (4), USB 3.0 (2)","2","8","-","Yes","0°C ~ 60°C"
https://www.versalogic.com/Products/PDF/DS-Falcon.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-EPU-2610-EDPx.jpg,1241-1178-ND,VL-EPU-2610-EDPN,VersaLogic Corporation,"SWAP SYSTEM 1.6 GHZ, 2GB",25,0,"1390.00000","0","1","-","Falcon","Obsolete","Atom E680T","1.6GHz","1","10.6W","Heat plate","2.17"" x 3.31"" (55mm x 84mm)","EPU","-","2GB/2GB","SATA2, mSATA, MicroSD (2)","LVDS","GbE","USB 2.0 (4)","4","4","0:0","Yes","-40°C ~ 85°C"
https://www.versalogic.com/Products/PDF/DS-Falcon.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-EPU-2610-EDPx.jpg,1241-1105-ND,VL-EPU-2610-EDPL,VersaLogic Corporation,SBC ATOM E680T 1.6 GHZ 2 GB,25,0,"1405.00000","0","1","-","Falcon","Obsolete","Atom E680T","1.6GHz","1","10.6W","Heat plate","2.17"" x 3.31"" (55mm x 84mm)","EPU","-","2GB/2GB","SATA2, mSATA, MicroSD (2)","LVDS","GbE","USB 2.0 (4)","4","4","0:0","Yes","-40°C ~ 85°C"
https://www.versalogic.com/Products/PDF/DS-EPU-Blackbird.pdf,//media.digikey.com/photos/VersaLogic%20Photos/VL-EPU-4462-xAP-08.JPG,1241-1401-ND,VL-EPU-4462-SAP-08,VersaLogic Corporation,I3-6100U 2.3 GHZ / NA 8 GB,3,0,"1585.01000","0","1","-","Blackbird","Active","Intel Core i3","2.3GHz","2","15.0W","Heat plate","3.74"" x 4.92"" (95mm x 125mm)","-","-","8GB/8GB","SATA, Mini PCIe/mSATA, microSD","LVDS, Mini Display Port","10/100/1000Mbps (2)","USB 2.0 (4), USB 3.0 (2)","4","24","8:4","Yes","0°C ~ 60°C"
https://versalogic.com/Products/PDF/DS-EPU-Condor.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-EPU-4460-SBP-16.JPG,1241-1409-ND,VL-EPU-4460-SBP-16,VersaLogic Corporation,HIGH PERFORMANCE INTEL CORE,2,0,"1725.01000","0","1","-","Condor","Active","Intel Core i5","2.4GHz","2","19.3W","Heat plate","3.74"" x 3.74"" (95mm x 95mm)","-","-","16GB/16GB","SATA, Mini PCIe/mSATA","LVDS, Mini Display Port","10/100/1000Mbps (2)","USB 2.0 (4), USB 3.0 (2)","2","8","-","Yes","0°C ~ 60°C"
https://www.versalogic.com/Products/PDF/DS-Liger%20EPM-43.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_Liger-Series.jpg,1241-1396-ND,VL-EPM-43SAP-04,VersaLogic Corporation,"LIGER 2-CORE CPU, KABY LAKE, 4GB",3,0,"2028.01000","0","1","-","Liger","Active","Intel Core i3-7100U","2.4GHz","2","12.0W","Heat plate","4.23"" x 3.77"" (108mm x 96mm)","PC/104","PC/104-Plus","4GB/4GB","SATA, Mini PCIe, mSATA, microSD, SPI","miniDP","10/100/1000Mbps (2)","USB 2.0 (4), USB 3.0 (2)","4","8","-","Yes","0°C ~ 60°C"
https://www.versalogic.com/Products/PDF/DS-EPU-Blackbird.pdf,//media.digikey.com/photos/VersaLogic%20Photos/VL-EPU-4462-xBP-16.JPG,1241-1402-ND,VL-EPU-4462-SBP-16,VersaLogic Corporation,I5-6300U 2.4 / 3.0 GHZ 16 GB,2,0,"2066.01000","0","1","-","Blackbird","Active","Intel Core i5","3.0GHz","2","16.8W","Heat plate","3.74"" x 4.92"" (95mm x 125mm)","-","-","16GB/16GB","SATA, Mini PCIe/mSATA, microSD","LVDS, Mini Display Port","10/100/1000Mbps (2)","USB 2.0 (4), USB 3.0 (2)","4","24","8:4","Yes","0°C ~ 60°C"
https://www.versalogic.com/Products/PDF/DS-Liger%20EPM-43.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_Liger-Series.jpg,1241-1393-ND,VL-EPM-43EAP-04,VersaLogic Corporation,"LIGER 2-CORE CPU, KABY LAKE, ET,",3,0,"2140.01000","0","1","-","Liger","Active","Intel Core i3-7100U","2.4GHz","2","12.0W","Heat plate","4.23"" x 3.77"" (108mm x 96mm)","PC/104","PC/104-Plus","4GB/4GB","SATA, Mini PCIe, mSATA, microSD, SPI","miniDP","10/100/1000Mbps (2)","USB 2.0 (4), USB 3.0 (2)","4","8","-","Yes","-40°C ~ 85°C"
https://www.versalogic.com/Products/PDF/DS-Liger%20EPM-43.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_VL-EPM-43.jpg,1241-1447-ND,VL-EPM-43EAP-08,VersaLogic Corporation,"LIGER 2-CORE CPU, KABY LAKE, ET,",2,0,"2224.01000","0","1","-","Liger","Active","Intel Core i3-7100U","2.4GHz","2","12.0W","Heat plate","4.23"" x 3.77"" (108mm x 96mm)","PC/104","PC/104-Plus","8GB/8GB","SATA, Mini PCIe, mSATA, microSD, SPI","miniDP","10/100/1000Mbps (2)","USB 2.0 (4), USB 3.0 (2)","4","8","-","Yes","-40°C ~ 85°C"
https://www.versalogic.com/Products/PDF/DS-Liger%20EPM-43.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_Liger-Series.jpg,1241-1397-ND,VL-EPM-43SBP-04,VersaLogic Corporation,"LIGER 2-CORE CPU, KABY LAKE, 4GB",3,0,"2427.01000","0","1","-","Liger","Active","Intel Core i5-7300U","3.5GHz","2","12.5W","Heat plate","4.23"" x 3.77"" (108mm x 96mm)","PC/104","PC/104-Plus","4GB/4GB","SATA, Mini PCIe, mSATA, microSD, SPI","miniDP","10/100/1000Mbps (2)","USB 2.0 (4), USB 3.0 (2)","4","8","-","Yes","0°C ~ 60°C"
https://www.versalogic.com/Products/PDF/DS-Liger%20EPM-43.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_Liger-Series.jpg,1241-1394-ND,VL-EPM-43EBP-04,VersaLogic Corporation,"LIGER 2-CORE CPU, KABY LAKE, ET,",2,0,"2542.01000","0","1","-","Liger","Active","Intel Core i5-7300U","3.5GHz","2","12.5W","Heat plate","4.23"" x 3.77"" (108mm x 96mm)","PC/104","PC/104-Plus","4GB/4GB","SATA, Mini PCIe, mSATA, microSD, SPI","miniDP","10/100/1000Mbps (2)","USB 2.0 (4), USB 3.0 (2)","4","8","-","Yes","-40°C ~ 85°C"
https://www.versalogic.com/Products/PDF/DS-Liger%20EPM-43.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_Liger-Series.jpg,1241-1398-ND,VL-EPM-43SCP-08,VersaLogic Corporation,"LIGER 2-CORE CPU, KABY LAKE, 8GB",3,0,"2937.01000","0","1","-","Liger","Active","Intel Core i7-7600U","3.9GHz","2","13.3W","Heat plate","4.23"" x 3.77"" (108mm x 96mm)","PC/104","PC/104-Plus","8GB/8GB","SATA, Mini PCIe, mSATA, microSD, SPI","miniDP","10/100/1000Mbps (2)","USB 2.0 (4), USB 3.0 (2)","4","8","-","Yes","0°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/Leopard.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_Leopard.jpg,1241-1023-ND,VL-EPM-35E,VersaLogic Corporation,SBC CORE II DUO 1.2 GHZ MAX 4GB,21,0,"2940.01000","0","1","-","Leopard","Obsolete","Core 2 Duo SP9300","1.2GHz","2","15.5W","Fan","4.21"" x 3.78"" (107mm x 96mm)","PC/104","PC/104-Plus","4GB/0GB","SATA2 (2), eUSB, MiniBlade","VGA, LVDS","GbE (2)","USB 2.0 (6)","4","0","0:0","Yes","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/VersaLogic%20PDFs/Leopard.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-EPM-35ER.jpg,1241-1194-ND,VL-EPM-35ER,VersaLogic Corporation,LEOPARD PC/104+ DUAL CORE,10,0,"3625.00000","0","1","-","Leopard","Obsolete","Core 2 Duo SP9300","1.2GHz","2","15.5W","Fan","4.21"" x 3.78"" (107mm x 96mm)","PC/104","PC/104-Plus","4GB/0GB","SATA2 (2), eUSB, MiniBlade","VGA, LVDS","GbE (2)","USB 2.0 (6)","4","0","0:0","Yes","-40°C ~ 85°C"
https://www.digi.com/pdf/ds-cc-6ul-sbc-pro.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/MFG_CC-SBP-WMX-JN58.jpg,602-2090-ND,CC-SBP-WMX-JN58,Digi,"CONNECTCORE 6UL SBC PRO, I.MX6UL",0,0,"249.33000","0","1","-","ConnectCore® 6UL","Active","ARM® Cortex®-A7, i.MX6Ultralite","528MHz","1","-","-","2.83"" x 3.94"" (72mm x 100mm)","Pico-ITX","CAN, GPIO, I²C, SPI, UART","256MB/256MB","microSD","LVDS, RGB","10/100Mbps (2)","USB 2.0 (3), USB 2.0 OTG (1)","2","8","-","-","-40°C ~ 85°C"
-,//media.digikey.com/Photos/Digi%20Int'l%20Photos/CC-SBP-WMX-JN7A.jpg,602-2265-ND,CC-SBP-WMX-JN7A,Digi,CONNECTCORE 6UL SBC PRO 1G-1G-W,0,0,"279.33000","0","1","-","ConnectCore® 6UL","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Khadas%20PDFs/KVIM3%E2%80%90P%E2%80%90002_Web.pdf,//media.digikey.com/Photos/Khadas/MFG_KVIM3-B-002.jpg,2064-KVIM3-P-002-ND,KVIM3-P-002,Khadas,KHADAS VIM3 PRO 32GB A311D,0,0,"149.10000","0","1","-","-","Active","Amlogic A311D","2.2GHz","6","-","Fan","3.23"" x 2.28"" x 0.45"" (82mm x 58mm x 11.5mm)","-","40-Pin GPIO Header","4GB","eMMC V5.1","HDMI2.1/HDCP 2.2","10/100/1000Mbps","USB 2.0 (1), USB 3.0 (1), USB Type-C","-","-","-","Yes","-"
https://www.seco.com/misk/UDOO_X86_datasheet.pdf,//media.digikey.com/photos/UDOO/SB02-3740-0000-C1.jpg,1485-1024-ND,SB02-3740-0000-C1,UDOO,SBC UDOO X86 ADVANCED PLUS,0,0,"188.75000","0","1","-","Advanced Plus","Active","Celeron N3160","2.24GHz","4","-","-","4.72"" x 3.35"" (120mm x 85mm)","-","-","4GB/4GB","eMMC, MicroSD, SATA 3, SSD","HDMI, MiniDP","GbE","USB 3.0 (3)","-","20","-","-","-"
https://wiki.solid-run.com/lib/exe/fetch.php?media=ibx:carrierboard:docs:sr-ibx-solidpc-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_SOLIDPC-Q4.jpg,SRI3710S00D04GE008Q00CH-ND,SRI3710S00D04GE008Q00CH,SolidRun LTD,"SOLIDPC Q4 IB3710 8GB RAM, 8GB E",0,0,"312.40000","0","1","-","SolidPC Q4","Active","Pentium N3710","-","4","-","-","-","-","-","8GB/0GB","eMMC, M.2, uSD","HDMI","RJ45 (2)","USB 3.0 (3)","-","-","-","-","-"
https://www.digi.com/pdf/ds_bl2600.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/20-101-1095.JPG,602-1737-ND,20-101-1095,Digi,BL2600 XD 16MB NAND 10/100,1,0,"334.00000","0","1","-","Wolf","Not For New Designs","Rabbit 3000","44.2MHz","1","3.4W","-","4.85"" x 4.96"" (123mm x 126mm)","-","-","512KB/512KB","-","-","10/100Mbps (1)","-","5","36","8:4","Yes","-40°C ~ 70°C"
http://advdownload.advantech.com/productfile/PIS/MIO-2263/Product%20-%20Datasheet/MIO-2263_DS(05.24.17)20170524155839.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_MIO-2263JH-U0A1E.jpg,MIO-2263JH-U0A1E-ND,MIO-2263JH-U0A1E,Advantech Corp,SBC CELERON J1900 2.0GHZ SODIMM,0,0,"401.66000","0","1","-","-","Active","Celeron J1900","2.0GHz","4","10.59W","Heat Sink","3.9"" x 2.8"" (100mm x 72mm)","MIO-Ultra Pico-ITX","Mini-PCIe, MIOe","8GB/0GB","SATA, mSATA","HDMI, LVDS, VGA","10/100/1000Mbps","USB 2.0 (3), USB 3.0 (1)","2","8","-","Yes","0°C ~ 60°C"
https://www.versalogic.com/Products/PDF/DS-Newt.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_Newt.jpg,1241-1071-ND,VL-EPIC-17EA,VersaLogic Corporation,SBC VORTEX 800 MHZ 256 MB,0,0,"548.00000","0","1","-","Newt","Active","Vortex86DX","800MHz","1","3.3W","Heat Sink","4.5"" x 6.5"" (115mm x 165mm)","EPIC","PC/104-Plus","256MB/256MB","eUSB, ATA66, CompactFlash","-","10/100Mbps (1)","USB 2.0 (3)","4","32","8:4","Yes","-40°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/Digi%20International%20PDFs/Wildcat_(BL2000).pdf,//media.digikey.com/Photos/Digi%20Int%27l%20Photos/20-101-0455.JPG,602-1728-ND,20-101-0455,Digi,COMPUTER SGL-BOARD ETH BL2010,0,0,"215.00000","0","1","-","Wildcat","Not For New Designs","Rabbit 2000","22.1MHz","1","1.5W","-","3.43"" x 4.15"" (87mm x 105mm)","-","-","128KB/128KB","-","-","10Mbps (1)","-","4","28","4:0","Yes","-40°C ~ 70°C"
http://downloadt.advantech.com/ProductFile/PIS/AIMB-215%20B1/Product%20-%20Datasheet/AIMB-215%20B1_DS(03.23.15)20150410141323.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_AIMB-215L-S6B1E.jpg,AIMB-215L-S6B1E-ND,AIMB-215L-S6B1E,Advantech Corp,MOTHERBOARD CELERON J1900 2.0GHZ,1,0,"267.33000","0","1","-","-","Active","Celeron J1900","2.0GHz","4","10.17W","Heat Sink","6.69"" x 6.69"" (170mm x 170mm)","mini-ITX","Mini-PCIe, PCIe","8GB/0GB","SATA 2.0 (1)","CRT, DP, VGA","10/100/1000Mbps","USB 2.0 (3), USB 3.0 (1)","6","8","-","Yes","0°C ~ 60°C"
http://advdownload.advantech.com/productfile/PIS/AIMB-274/Product%20-%20Datasheet/AIMB-274_DS(06.16.16)20160616160654.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_AIMB-274L-00A1E.jpg,AIMB-274L-00A1E-ND,AIMB-274L-00A1E,Advantech Corp,MOTHERBOARD I CORE Q87 MINI-ITX,1,0,"331.17000","0","1","-","-","Active","Intel Core i7/i5/i3/Celeron/Pentium","2.3GHz ~ 3.5GHz","2/4","-","Heat Sink","6.69"" x 6.69"" (170mm x 170mm)","Mini-ITX (without Processor)","Mini-PCIe, PCIe","16GB/0GB","SATA 3.0 (4)","CRT, DP, HDMI, LVDS","10/100/1000Mbps","USB 2.0 (6), USB 3.0 (4)","2","8","-","Yes","0°C ~ 60°C"
http://advdownload.advantech.com/productfile/PIS/MIO-2263/Product%20-%20Datasheet/MIO-2263_DS(05.24.17)20170524155839.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_MIO-2263J-U0A1E.jpg,MIO-2263J-U0A1E-ND,MIO-2263J-U0A1E,Advantech Corp,SBC CELERON J1900 2.0GHZ SODIMM,0,0,"401.66000","0","1","-","-","Active","Celeron J1900","2.0GHz","4","10.59W","Heat Sink","3.9"" x 2.8"" (100mm x 72mm)","MIO-Ultra Pico-ITX","Mini-PCIe, MIOe","8GB/0GB","SATA, mSATA","HDMI, LVDS, VGA","10/100/1000Mbps","USB 2.0 (3), USB 3.0 (1)","2","8","-","Yes","0°C ~ 60°C"
https://www.versalogic.com/Products/PDF/DS-Hawk-EPU-3310.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/VL-EPU-3310-EAP.jpg,1241-1271-ND,VL-EPU-3310-EBP,VersaLogic Corporation,CPU E3827 1.75GHZ 2GB,1,0,"699.00000","0","1","-","Hawk","Active","Atom E3827","1.75GHz","2","6.20W","Heat plate","2.17"" x 3.31"" (55mm x 84mm)","EPU","-","2GB/2GB","SATA, eMMC, MicroSD, Mini PCIe","LVDS","GbE","USB 2.0 (4)","2","-","0:0","Yes","-40°C ~ 85°C"
https://www.versalogic.com/Products/PDF/DS-EPU-3312.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/Raven-Series.jpg,1241-1351-ND,VL-EPU-3312-EAP,VersaLogic Corporation,RAVEN BOARD SINGLE 1.46GHZ,1,0,"699.00000","0","1","-","Raven","Active","Atom E3815","1.46GHz","1","5.50W","Heat plate","3.74"" x 3.74"" (95mm x 95mm)","-","-","2GB/2GB","SATA, eMMC, MicroSD, Mini PCIe","LVDS","GbE","USB 2.0 (4), USB 3.0 (1)","4","8","8:0","Yes","-40°C ~ 85°C"
http://advdownload.advantech.com/productfile/PIS/ARK-1550/Product%20-%20Datasheet/ARK-1550_DS(04.17.18)20180418085230.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_ARK-1550-S6A1E.jpg,ARK-1550-S6A1E-ND,ARK-1550-S6A1E,Advantech Corp,FANLESS PC CELERON 2980U 1.6GHZ,1,0,"800.00000","0","1","-","-","Active","Celeron 2980U","1.6GHz","2","-","Heat Sink","8.69"" x 5.18"" (223mm x 133mm)","-","Mini-PCIe","8GB/0GB","SATA HDD, mSATA","HDMI, LVDS, VGA","10/100/1000Mbps","USB 2.0 (2), USB 3.0 (2)","3","8","-","Yes","-20°C ~ 55°C"
http://advdownload.advantech.com/productfile/PIS/ARK-2150L/Product%20-%20Datasheet/ARK-2150L_DS(04.20.16)20160422104551.pdf,//media.digikey.com/Photos/Advantech%20Corp%20Photos/MFG_ARK-2150L-S7A1E.jpg,ARK-2150L-S7A1E-ND,ARK-2150L-S7A1E,Advantech Corp,FANLESS PC I7 3517UE 1.7GHZ,1,0,"1776.88000","0","1","-","-","Active","Intel Core i7-3517UE","1.7GHz","2","9.6W","Heat Sink","10.41"" x 5.24"" (264.5mm x 133mm)","-","Mini-PCIe","8GB/0GB","SATA HDD, mSATA","HDMI, VGA","10/100/1000Mbps","USB 2.0 (4), USB 3.0 (2)","4","8","-","Yes","-20°C ~ 60°C"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:microsom:docs:sr-data_sheet-imx6-microsom-i2.pdf,//media.digikey.com/Photos/SolidRun/MFG_USOM02A-3C.jpg,SRMX6DLWT1D01GE000V15C0-ND,SRMX6DLWT1D01GE000V15C0,SolidRun LTD,SOM DUAL WIFI/BT 1GB 1GHZ,1,0,"106.64000","0","1","-","MicroSoM i2","Active","ARM® Cortex®-A9, i.MX6DualLite","1.2GHz","2","-","-","1.85"" x 1.18"" (47mm x 30mm)","-","PCIe","1GB/1GB","eMMC, NOR-Flash, PCIeSSD, SD/mSD","DSI, HDMI, LVDS","10/100/1000Mbps (1)","USB 2.0 (1), USB OTG (1)","-","75","-","-","0°C ~ 60°C"
-,//media.digikey.com/Photos/Digi%20Int'l%20Photos/20-101-0526.JPG,602-1733-ND,20-101-0526,Digi,COMPUTER SNGLBD LP3510 FOX7.4MHZ,1,0,"161.00000","0","1","-","FOX","Not For New Designs","Rabbit 3000","7.4MHz","1","-","-","2.60"" x 3.65"" (66mm x 93mm)","-","-","128KB/128KB","-","-","-","-","6","26","-","Yes","-40°C ~ 70°C"
https://www.versalogic.com/Products/PDF/DS-EPM-19-Fox.pdf,//media.digikey.com/Photos/VersaLogic%20Photos/MFG_VL-EPM-19.jpg,1241-1331-ND,VL-EPM-19EBK,VersaLogic Corporation,SINGLE BOARD COMPUTER,1,0,"769.00000","0","1","-","FOX","Active","Vortex86DX2","800MHz","1","6.8W","Heat Sink","3.77"" x 4.23"" (96mm x 108mm)","PC/104","PC/104-Plus","1GB/1GB","SATA (1), Mini PCIe/mSATA, microSD","VGA, LVDS","10/100Mbps (2)","USB 2.0 (4)","4","8","0:0","Yes","-40°C ~ 85°C"
https://www.versalogic.com/Products/PDF/DS-Lion%20EPMe-42.pdf,//media.digikey.com/photos/VersaLogic%20Photos/VL-EPME-42SBP-04.jpg,1241-1361-ND,VL-EPME-42SBP-04,VersaLogic Corporation,SINGLE BOARD COMPUTER,1,0,"1975.01000","0","1","-","Lion","Active","Intel Core i5","3.5GHz","2","12.5W","Heat plate","4.23"" x 3.77"" (108mm x 96mm)","PC/104","PCIe/104","4GB/4GB","SATA, mSATA, MicroSD","Mini Display Port","10/100/1000Mbps (2)","USB 2.0 (4), USB 3.0 (2)","4","8","-","Yes","0°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Khadas%20PDFs/VIM1_Specs.pdf,//media.digikey.com/Photos/Khadas/MFG_KVIM1-B-002_top.jpg,2064-KVIM1-B-002-ND,KVIM1-B-002,Khadas,VIM1 BASIC SINGLE BOARD COMPUTER,0,0,"68.80000","0","1","-","-","Active","Amlogic S905X","1.5GHz","4","-","-","3.23"" x 2.28"" x 0.45"" (82mm x 58mm x 11.5mm)","-","40-Pin GPIO Header","2GB","eMMC V5.1","HDMI 2.0a","100Mbps","USB 2.0 (1)","-","-","-","Yes","-"
//media.digikey.com/pdf/Data%20Sheets/SolidRun%20PDFs/SRMM8QDW0GD02GE008V11C0_Web.pdf,-,1668-SRMM8QDW0GD02GE008V11C0-ND,SRMM8QDW0GD02GE008V11C0,SolidRun LTD,SOM I.MX8M MINI GTI2803S 2GB/8GB,0,0,"149.95000","0","1","-","SOM iMX8M Mini Quad","Active","ARM® Cortex®-A53+M4, i.MX8M Mini Quad","1.8GHz","4","-","Heat Sink","1.85"" x 1.18"" (47mm x 30mm)","-","I²C, PCIe, SPI","8GB/2GB","eMMC, NOR-Flash, PCIeSSD, SD/mSD","MIPI-DSI","10/100/1000Mbps","USB 2.0 (2)","-","75","-","-","0°C ~ 70°C"
https://www.congatec.com/fileadmin/user_upload/Documents/Datasheets/conga-QMX8X.pdf,//media.digikey.com/Photos/Congatec/CONGA-QMX8-X.jpg,2144-016502-ND,016502,congatec,CPU BOARD NXP MX8 2XARM,1,0,"161.25000","0","1","-","conga-QMX8X","Active","NXP i.MX8 DualX","-","3","-","-","2.756"" x 2.756"" (70mm x 70mm)","Qseven R2.1","PCIe","4GB/2GB","eMMC","HDMI, LVDS, MIPI","1Gbps","USB 2.0 (5), USB 3.0 (1)","-","-","-","Yes","0°C ~ 60°C"
https://www.congatec.com/fileadmin/user_upload/Documents/Datasheets/conga-SMX8.pdf,//media.digikey.com/Photos/Congatec/SMX8-X.jpg,2144-051102-ND,051102,congatec,CPU BOARD NXP MX8 1XARM 2GB,1,0,"184.95000","0","1","-","conga-SMX8X","Active","NXP i.MX8 DualX","-","3","-","-","3.23"" x 1.97"" (82mm x 50mm)","SMARC 2.0","PCIe","2GB","eMMC","HDMI, LVDS, MIPI","GbE (2)","USB 2.0 (5), USB 3.0 (1)","-","-","-","Yes","0°C ~ 60°C"
https://www.congatec.com/fileadmin/user_upload/Documents/Datasheets/conga-TCA5.pdf,//media.digikey.com/Photos/Congatec/MFG_048556.jpg,2144-048530-ND,048530,congatec,CPU BOARD INTEL CELERON 1.1GHZ,1,0,"187.50000","0","1","-","conga-TCA5","Active","Celeron N3350","2.4GHz","2","6W","-","3.74"" x 3.74"" (95mm x 95mm)","COM Express Type 6 Compact Module","PCIe, SATA","8GB","eMMC","DisplayPort, eDP, HDMI","GbE","USB 2.0 (8), USB 3.0 (4)","-","-","-","Yes","0°C ~ 60°C"
https://www.congatec.com/fileadmin/user_upload/Documents/Datasheets/conga-SMX8.pdf,//media.digikey.com/Photos/Congatec/SMX8-X.jpg,2144-051101-ND,051101,congatec,CPU BOARD NXP MX8 1XARM,1,0,"190.35000","0","1","-","conga-SMX8X","Active","NXP i.MX8 DualXPlus","-","3","-","-","3.23"" x 1.97"" (82mm x 50mm)","SMARC 2.0","PCIe","2GB","eMMC","HDMI, LVDS, MIPI","GbE (2)","USB 2.0 (5), USB 3.0 (1)","-","-","-","Yes","0°C ~ 60°C"
https://www.congatec.com/fileadmin/user_upload/Documents/Datasheets/conga-QMX8X.pdf,//media.digikey.com/Photos/Congatec/CONGA-QMX8-X.jpg,2144-016511-ND,016511,congatec,CPU BOARD QSEVEN NXP MX8 4GB,1,0,"193.05000","0","1","-","conga-QMX8X","Active","NXP i.MX8 DualXPlus","-","3","-","-","2.756"" x 2.756"" (70mm x 70mm)","Qseven R2.1","PCIe","4GB/2GB","eMMC","HDMI, LVDS, MIPI","1Gbps","USB 2.0 (5), USB 3.0 (1)","-","-","-","Yes","-40°C ~ 85°C"
https://www.congatec.com/fileadmin/user_upload/Documents/Datasheets/conga-QMX8X.pdf,//media.digikey.com/Photos/Congatec/CONGA-QMX8-X.jpg,2144-016513-ND,016513,congatec,CPU BOARD CORTEX 2XARM 4GB,1,0,"198.45000","0","1","-","conga-QMX8X","Active","NXP i.MX8 QuadXPlus","-","5","-","-","2.756"" x 2.756"" (70mm x 70mm)","Qseven R2.1","PCIe","4GB/2GB","eMMC","HDMI, LVDS, MIPI","1Gbps","USB 2.0 (5), USB 3.0 (1)","-","-","-","Yes","-40°C ~ 85°C"
https://www.congatec.com/fileadmin/user_upload/Documents/Datasheets/conga-QA5.pdf,//media.digikey.com/Photos/Congatec/MFG_015531.jpg,2144-015502-ND,015502,congatec,CPU BOARD INTEL ATOM 1.3GHZ 2GB,1,0,"202.50000","0","1","-","conga-QA5","Active","Atom x7-E3930","1.8GHz","2","6.5W","-","2.75"" x 2.75"" (70mm x 70mm)","Qseven R2.0","-","8GB/2GB","eMMC","DisplayPort, DVI, HDMI","GbE (3)","USB 2.0 (5), USB 3.0 (1)","-","-","-","Yes","0°C ~ 60°C"
https://www.congatec.com/fileadmin/user_upload/Documents/Datasheets/conga-QA5.pdf,//media.digikey.com/Photos/Congatec/MFG_015531.jpg,2144-015512-ND,015512,congatec,CPU BOARD INTEL ATOM X5 1.3GHZ,1,0,"206.55000","0","1","-","conga-QA5","Active","Atom x7-E3930","1.8GHz","2","6.5W","-","2.75"" x 2.75"" (70mm x 70mm)","Qseven R2.0","-","8GB/2GB","eMMC","DisplayPort, DVI, HDMI","GbE (3)","USB 2.0 (5), USB 3.0 (1)","-","-","-","Yes","-40°C ~ 85°C"
